Cliente;Cidade;Vendedor;Codigo;Item;Tipo;SubTipo;ItensNovos;Fornecedor;QtdSaida;ValorSaida;ValorEntrada;ValorVenda;ValorIcmsST;ValorIPI;TotalSemImpostos;TotalComImpostos;NFSaida;CFOP;DataSaida;ICMS;TipProdIPI;NSaiStatus;TipoNota;QTD_DIAS_FAT;Qtd_Dias_1;Qtd_Dias_2;Qtd_Dias_3
SULZER;JUNDIAÍ;ANDERSON FONTES;1.001.200.610;D938-A5N-0250 D=2.5 5XD S/ REFRI;BROCA;FURAÇÃO;;GESAC DO BRASIL;1;178,24;93,65;342,76;0;0;178,24;178,24;5936;5,102;02/01/2022;;8;0;1;1;30;;
SULZER;JUNDIAÍ;ANDERSON FONTES;1.001.200.137;D938-A3N-0530 D=5.3 3XD S/ REFRI;BROCA;FURAÇÃO;;GESAC DO BRASIL;2;181,33;95,28;348,71;0;0;362,66;362,66;5936;5,102;02/01/2022;;8;0;1;1;30;;
CALPHER;VINHEDO;ANDERSON FONTES;1.001.103.148;LNMU090603-GM-GA4225;INSERTO;FRESAMENTO;;GESAC DO BRASIL;50;52,21;21,08;77,37;0;0;2610,5;2610,5;5937;5,102;02/02/2022;;8;0;1;1;30;;
JUNDFER;JUNDIAÍ;ANDERSON FONTES;5550204;FRESA TOROIDAL 55HRC 4C D=2X4X50X6 R0.5;FRESA DE TOPO;FRESAMENTO;;HEINZ TOOLS;4;65,62;37,38;115,14;0;0;262,48;262,48;5938;5,102;02/02/2022;;8;0;1;1;28;;
JUNDFER;JUNDIAÍ;ANDERSON FONTES;1.001.300.281;UP210-S4-02006 RETA 4C D=2X6X50X4;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;2;535.629;25,68;93,97;0;0;1.071.258;1.071.258;5938;5,102;02/02/2022;;8;0;1;1;28;;
JUNDFER;JUNDIAÍ;ANDERSON FONTES;1.001.300.285;UP210-S4-03009 RETA 4C D=3X9X50X4;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;3;535.629;25,68;93,97;0;0;1.606.887;1.606.887;5938;5,102;02/02/2022;;8;0;1;1;28;;
JUNDFER;JUNDIAÍ;ANDERSON FONTES;1.001.300.665;UP210-S4-08020 RETA 4C D=8X20X60X8;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;2;1.261.125;60,45;221,25;0;0;252.225;252.225;5938;5,102;02/02/2022;;8;0;1;1;28;;
MERSEN;CABREUVA;ANDERSON FONTES;M4ROC;MACHO M 4 X 0,70MM*MANUAL C/3 PÇS - ROC;MACHO;ROSQUEAMENTO;;GMF;2;89,1;52,6;162,08;0;0;178,2;178,2;5939;5,102;02/02/2022;;8;0;1;1;35;;
MERSEN;CABREUVA;ANDERSON FONTES;M5ROC;MACHO M 5 X 0,80MM*MANUAL C/3 PÇS - ROC;MACHO;ROSQUEAMENTO;;GMF;2;102,23;60,35;185,87;0;0;204,46;204,46;5939;5,102;02/02/2022;;8;0;1;1;35;;
MERSEN;CABREUVA;ANDERSON FONTES;M6ROC;MACHO M 6 X 1,00MM*MANUAL C/3 PÇS - ROC;MACHO;ROSQUEAMENTO;;GMF;2;114,09;67,35;207,43;0;0;228,18;228,18;5939;5,102;02/02/2022;;8;0;1;1;35;;
GESAFER;PIRACICABA;W BRASIL;1.001.105.647;TPKR1603PPTR-GA4225;INSERTO;FRESAMENTO;;GESAC DO BRASIL;10;18,65;17,27;63,21;0;0;186,5;186,5;5940;5,102;02/03/2022;;8;0;1;;;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;058B;FRESA RETA 45HRC 4C D=4X20X75 H4;FRESA DE TOPO;FRESAMENTO;;HEINZ TOOLS;3;48,09;24;78,7;0;0;144,27;144,27;5941;5,102;02/03/2022;;8;0;1;1;28;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;1.001.300.292;UP210-S4-05013 RETA 4C D=5X13X50X6;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;3;78;35,52;130;0;0;234;234;5941;5,102;02/03/2022;;8;0;1;1;28;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;5540400;FRESA RETA 55HRC 4C D=4X10X50 H4;FRESA;FRESAMENTO;;HEINZ TOOLS;2;48,55;26,27;80,92;0;0;97,1;97,1;5941;5,102;02/03/2022;;8;0;1;1;28;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;5540407;FRESA RETA 55HRC 4C D=4X10X50 H6;FRESA;FRESAMENTO;;UNIK7;1;48,55;29,21;89,96;0;0;48,55;48,55;5941;5,102;02/03/2022;;8;0;1;1;28;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;1.001.300.665;UP210-S4-08020 RETA 4C D=8X20X60X8;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;132,75;60,45;221,25;0;0;132,75;132,75;5941;5,102;02/03/2022;;8;0;1;1;28;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;1.001.300.297;UP210-S4-10025 RETA 4C D=10X25X75X10;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;230,98;105,18;384,97;0;0;230,98;230,98;5941;5,102;02/03/2022;;8;0;1;1;28;;
TOZZO - USITECH FERRAMENTARIA;JUNDIAÍ;W BRASIL;18145;F-CALCO 170.3.852 - TNMG16;CALÇO;COMPONENTES;;BLACK TOOLS;4;15;6;23,9;0;0;60;60;5941;5,405;02/03/2022;;10;0;1;1;28;;
ENGREVALI;VALINHOS;MARCOS PAULO;1.001.106.406;WNMG060408-HK-GK1115;INSERTO;TORNEAMENTO;;GESAC DO BRASIL;20;24,1;11,2;45,6;0;0;482;482;5942;5,102;02/03/2022;;8;0;1;1;28;;
JUNDFER;JUNDIAÍ;ANDERSON FONTES;373025;BROCA MD D=2.5X12X50 3XD S/RI H4 DIN 6537K;BROCA;FURAÇÃO;;HEINZ TOOLS;3;71,6;40,78;125,61;0;0;214,8;214,8;5944;5,102;02/03/2022;;8;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;1.001.103.148;LNMU090603-GM-GA4225;INSERTO;FRESAMENTO;;GESAC DO BRASIL;10;41,99;21,08;77,37;0;0;419,9;419,9;5945;5,102;02/04/2022;;8;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;1.001.103.153;LNMU090603-GM-GM2140;INSERTO;FRESAMENTO;;GESAC DO BRASIL;10;41,99;23,45;85,83;0;0;419,9;419,9;5945;5,102;02/04/2022;;8;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;PTM2,5X6;PARAFUSO TORX M2,5 X 6;PARAFUSO;COMPONENTES;;SUPORTES BRASIL;15;5,5;1,5;5,5;0;0;82,5;82,5;5945;5,405;02/04/2022;;10;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;PTM4X10;PARAFUSO TORX M4 X 10;PARAFUSO;COMPONENTES;;HEINZ TOOLS;10;6,5;1,5;6;0;0;65;65;5945;5,405;02/04/2022;;10;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;PTM5X12;PARAFUSO TORX M5 X 12;PARAFUSO;COMPONENTES;;HEINZ TOOLS;4;7,5;1,98;6,5;0;0;30;30;5945;5,405;02/04/2022;;10;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;1.001.302.142;SH260-RH4-6-75-0.5-H TOROIDAL 4C D=6X15X75X6 R0.5;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;190.399;94,58;346,18;0;0;190.399;190.399;5945;5,102;02/04/2022;;8;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;1.001.303.081;SH300-R4-06005-H TOROIDAL 4C D=6X15X50X6 R0.5;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;225.125;165,83;450,25;0;0;225.125;225.125;5945;5,102;02/04/2022;;8;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;36951;SUPORTE LNMU0906 D=20 Z3 H19 L150 (MKC190);SUPORTE;TORNEAMENTO;;GCTOOLS;2;10;196;588;0;0;20;20;5945;5,102;02/04/2022;;0;0;1;1;28;;
PASSARELLA;VALINHOS;ANDERSON FONTES;1.001.301.227;UP210-R4-12005 TOROIDAL 4C D=12X30X75X12 R0.5;FRESA DE TOPO;FRESAMENTO;;GESAC DO BRASIL;1;327.404;162,64;595,28;0;0;327.404;327.404;5945;5,102;02/04/2022;;8;0;1;1;28;;
MERSEN;CABREUVA;ANDERSON FONTES;PTM2,5X6;PARAFUSO TORX M2,5 X 6;PARAFUSO;COMPONENTES;;SUPORTES BRASIL;20;5,63;1,5;5,5;0;0;112,6;112,6;5946;5,405;02/04/2022;;10;0;1;1;35;;
MERSEN;CABREUVA;ANDERSON FONTES;CJTOMW06;CONJUNTO GRAMPO PARAFUSO MW0603;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;SUPORTES BRASIL;10;24,75;15;45;0;0;247,5;247,5;5947;5,102;02/07/2022;;0;0;1;1;35;;
MERSEN;CABREUVA;ANDERSON FONTES;CJTOMW08;CONJUNTO GRAMPO PARAFUSO MW0804;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;;SUPORTES BRASIL;10;24,75;15;45;0;0;247,5;247,5;5947;5,102;02/07/2022;;0;0;1;1;35;;
MERSEN;CABREUVA;ANDERSON FONTES;MW0603;MW0603 CALÇO MWLNR/L06;CALÇO;COMPONENTES;;SUPORTES BRASIL;10;6,6;4;12;0;0;66;66;5947;5,405;02/07/2022;;10;0;1;1;35;;
